state,region,year,public,hwy,water,other,private,gsp,emp,unemp,lpcap
30,2,1982,132189.19,10.485639,9.9066563,11.242796,12.098344,12.451705,8.8893909,8.6000004,11.791989
30,2,1983,131808.83,10.485076,9.909462,11.237323,12.122264,12.498428,8.8974495,8.6000004,11.789108
30,2,1984,131365.13,10.490447,9.9145927,11.227528,12.151846,12.560525,8.9320011,7.1999998,11.785736
30,2,1985,131529.92,10.493047,9.9262114,11.225328,12.203203,12.599401,8.955616,6.5,11.786989
30,2,1986,132203.02,10.498755,9.9376764,11.228399,12.201526,12.641979,8.9756174,6.3000002,11.792094
31,5,1970,16840,8.9450836,7.7639689,8.8269815,10.680457,10.779935,7.4858842,4.3000002,9.7315121
31,5,1971,17688.471,8.9915886,7.7872243,8.8878803,10.744588,10.822315,7.5031796,4.8000002,9.7806683
31,5,1972,18419.02,9.0399752,7.7987609,8.929019,10.781658,10.908229,7.5558529,4,9.8211393
31,5,1973,19081.721,9.0836515,7.8073392,8.9635534,10.816945,10.967767,7.6099119,3.5,9.8564863
31,5,1974,19701.02,9.125349,7.828723,8.9877081,10.867811,10.96034,7.6247168,4.5,9.8884258
31,5,1975,20334.131,9.142868,7.8733845,9.0312328,10.914909,10.938236,7.5908017,8.6000004,9.9200563
31,5,1976,21062.439,9.1567717,7.9354801,9.0812941,10.967504,10.993093,7.6414204,6.1999998,9.9552469
31,5,1977,22029.51,9.184968,8.0154963,9.1326532,10.987101,11.045814,7.6826668,5.9000001,10.000138
31,5,1978,22652,9.2018108,8.0822105,9.1591053,11.016137,11.103588,7.7307897,4.3000002,10.028004
31,5,1979,23305.83,9.2253914,8.1276703,9.1867943,11.053271,11.127836,7.7719102,4.8000002,10.056458
31,5,1980,24164.711,9.2440577,8.1688547,9.2391701,11.091963,11.128219,7.7748556,6.5999999,10.092649
31,5,1981,24576.1,9.2497015,8.20924,9.2591209,11.116817,11.161878,7.7797179,6.4000001,10.109529
31,5,1982,24698.58,9.242033,8.2366428,9.2685852,11.142891,11.143715,7.7608933,9,10.114501
31,5,1983,24700.311,9.2312613,8.2555037,9.2723885,11.156781,11.205762,7.7911921,8.8999996,10.114572
31,5,1984,24674.17,9.2262316,8.2640848,9.2716293,11.168101,11.290031,7.8497915,6.6999998,10.113512
31,5,1985,24744.189,9.2222157,8.2774248,9.2771273,11.194826,11.328642,7.8827677,5.4000001,10.116346
31,5,1986,25179.369,9.2246084,8.2968884,9.3078575,11.338583,11.377918,7.9172087,5.3000002,10.13378
32,4,1970,4173.0698,7.90728,5.729353,7.0460377,9.3563261,8.7035065,5.0974245,4.5999999,8.3364077
32,4,1971,4226.3101,7.916049,5.743772,7.0674477,9.3794937,8.7873726,5.1179938,5.3000002,8.3490849
32,4,1972,4302.5698,7.9431615,5.7433238,7.0683594,9.3956842,8.8558064,5.171052,4.9000001,8.3669682
32,4,1973,4330.52,7.9495187,5.734344,7.0791926,9.4474144,9.0020857,5.2143922,5.0999999,8.3734426
32,4,1974,4404.3999,7.9685516,5.7812061,7.0830355,9.4813375,8.9871969,5.2668266,3,8.3903589
32,4,1975,4458.2798,7.9737344,5.8047733,7.1088333,9.5095625,9.0200272,5.3161573,3.5999999,8.4025183
32,4,1976,4492.23,7.9736171,5.8528633,7.1234069,9.6210203,9.0078573,5.3706379,3.5999999,8.4101048
32,4,1977,4573.9399,7.9873953,5.9127998,7.139327,9.6191006,8.9967756,5.3986149,4.8000002,8.4281301
32,4,1978,4628.1499,8.0013981,5.9761477,7.1301785,9.6419353,9.1071997,5.4553213,4.8000002,8.4399128
32,4,1979,4704.6401,8.0102139,6.0678468,7.1399221,9.6734371,9.1655521,5.4979877,3.7,8.4563046
32,4,1980,4798.6099,8.0231161,6.1421666,7.1568708,9.7066698,9.1616755,5.5020742,5,8.4760818
32,4,1981,4888.2002,8.0294943,6.2132273,7.1844015,9.9484606,9.2621737,5.5190582,5,8.4945793
32,4,1982,4893,8.0278025,6.2340379,7.1840072,9.9740028,9.2392197,5.5202603,5.9000001,8.4955606
32,4,1983,4929.21,8.026556,6.2605181,7.2038074,9.9830027,9.1798811,5.5238581,5.5999999,8.5029345
32,4,1984,4929.23,8.0243254,6.2748938,7.2032642,9.9833984,9.2146311,5.5314112,5.0999999,8.5029383
32,4,1985,4968.3198,8.0350685,6.2931237,7.2005219,9.9996948,9.1986723,5.529429,5.9000001,8.5108366
32,4,1986,5014.77,8.047452,6.3012261,7.2031822,9.9784327,9.1907501,5.5210609,6.3000002,8.5201426
33,3,1970,48317.68,10.071255,8.9925413,9.7184582,11.574924,11.705964,8.2637711,5.4000001,10.785553
33,3,1971,50241.051,10.099538,9.010148,9.78265,11.610732,11.71889,8.2531233,6.5,10.824588
33,3,1972,51395.75,10.115917,9.0145884,9.8222771,11.645876,11.764843,8.2785301,5.5,10.847311
33,3,1973,52356.391,10.121938,9.0095968,9.8674574,11.682563,11.832368,8.3218832,4.3000002,10.865829
33,3,1974,52834.75,10.125318,8.9963188,9.8931465,11.730821,11.81246,8.3355274,5,10.874925
33,3,1975,53464.68,10.129171,9.0063267,9.9157419,11.776551,11.75295,8.2980919,9.1000004,10.886777
33,3,1976,54188.051,10.125849,9.0097685,9.9534674,11.720933,11.803331,8.3174248,7.8000002,10.900216
33,3,1977,54969.48,10.123598,9.0074492,9.9933977,11.74929,11.852721,8.3499813,6.5,10.914534
33,3,1978,55391.109,10.11785,9.0104322,10.01778,11.779242,11.897827,8.3881998,5.4000001,10.922174
33,3,1979,56115.219,10.114409,9.0751858,10.029375,11.817116,11.903385,8.4084492,5.9000001,10.935163
33,3,1980,56513.621,10.108986,9.1292343,10.031438,11.857529,11.854968,8.3819227,8.3999996,10.942237
33,3,1981,56980.172,10.100021,9.1846838,10.038453,11.776357,11.861771,8.3704786,9.6000004,10.950459
33,3,1982,57101.012,10.087041,9.2186642,10.04272,11.804314,11.807117,8.3246517,13,10.952577
33,3,1983,56929.039,10.076329,9.2438192,10.035174,11.819987,11.830731,8.3169117,12,10.949561
33,3,1984,56648.461,10.069271,9.2400179,10.031919,11.832149,11.904825,8.3570719,9.3999996,10.94462
33,3,1985,56463.309,10.078538,9.2444668,10.011895,11.859697,11.936158,8.3831816,8.8999996,10.941346
33,3,1986,56283.121,10.075582,9.2532253,10.002841,11.843162,11.961073,8.4054565,8.1000004,10.93815
34,7,1970,11168.19,8.6539593,7.3041797,8.2811899,10.571084,10.41217,6.6367335,4.4000001,9.3208246
34,7,1971,11478.15,8.6876192,7.3065715,8.3087015,10.601391,10.430551,6.6520886,4.9000001,9.3482008
34,7,1972,11680.58,8.6985645,7.306746,8.3418751,10.619676,10.468517,6.6993771,4.5,9.3656826
34,7,1973,11832.9,8.647707,7.3147058,8.4410896,10.641033,10.500482,6.7474689,4.1999998,9.3786392
34,7,1974,12026.61,8.669281,7.3160629,8.4555368,10.675653,10.494325,6.7877321,4.4000001,9.3948774
34,7,1975,12396.49,8.6810522,7.3546309,8.5056934,10.70633,10.490357,6.8020616,7.1999998,9.425169
34,7,1976,12730.82,8.6872177,7.3664956,8.5606508,10.800481,10.528784,6.8363667,5.5999999,9.4517813
34,7,1977,12979.01,8.6888485,7.4146514,8.5909176,10.813349,10.577325,6.8788414,5,9.4710884
34,7,1978,13229.51,8.6949196,7.4799433,8.6097507,10.843108,10.63499,6.9428329,3.9000001,9.4902048
34,7,1979,13492.11,8.699728,7.5361238,8.6334267,10.880133,10.68132,6.9920044,3.4000001,9.50986
34,7,1980,13835.66,8.7060452,7.5902915,8.6686192,10.920857,10.713173,7.0371156,4.8000002,9.5350046
34,7,1981,14248.02,8.7114677,7.6376152,8.7162209,11.05508,10.762912,7.0910764,3.5999999,9.564373
34,7,1982,14564.32,8.7211637,7.6467505,8.7545061,11.094748,10.793434,7.1040621,5.6999998,9.5863304
34,7,1983,14766.51,8.7257528,7.6533761,8.7794437,11.117785,10.745593,7.0652719,9,9.6001167
34,7,1984,15088.88,8.742547,7.6796165,8.8040638,11.128675,10.768464,7.073524,7,9.6217136
34,7,1985,15480.8,8.7532911,7.7392373,8.8323822,11.15408,10.761683,7.0607338,7.0999999,9.647356
34,7,1986,15891.09,8.7649603,7.8119493,8.8558531,11.07637,10.73483,7.0250049,8.1999998,9.6735134
35,9,1970,11143.64,8.6165209,7.4384542,8.2742014,10.023315,10.014582,6.565969,6.1999998,9.3186245
35,9,1971,11481.58,8.6379566,7.454257,8.3218079,10.06157,10.05535,6.5918107,6.5999999,9.3484993
35,9,1972,11830.75,8.6773376,7.4978781,8.3328257,10.097665,10.140771,6.6524758,5.6999998,9.3784571
35,9,1973,12150.51,8.7136002,7.5092039,8.3524694,10.138736,10.202703,6.7046595,5.3000002,9.4051266
35,9,1974,12912.83,8.7504358,7.5294065,8.4632435,10.190222,10.230775,6.731257,7.5,9.4659767
35,9,1975,13214.8,8.7518606,7.5831966,8.5025787,10.2341,10.220995,6.7303019,11,9.4890928
35,9,1976,13671.14,8.7569942,7.6564884,8.5567694,10.322943,10.294144,6.7782159,9.5,9.5230427
35,9,1977,13976.13,8.7653933,7.7090034,8.582839,10.347538,10.354467,6.8425765,7.4000001,9.5451059
35,9,1978,14350.99,8.7604103,7.7551203,8.6377754,10.375745,10.428009,6.916913,6.0999999,9.5715742
35,9,1979,14724.22,8.7597923,7.8187561,8.676693,10.412472,10.471525,6.9622436,6.8000002,9.597249
35,9,1980,15020.05,8.7599354,7.8616576,8.707901,10.452147,10.45628,6.9513893,8.3000002,9.6171408
35,9,1981,15420.55,8.7698908,7.9142485,8.7398729,10.50424,10.422698,6.9262824,9.8999996,9.6434565
35,9,1982,15666.86,8.7794008,7.9408865,8.7574759,10.527852,10.346505,6.8680782,12,9.6593027
35,9,1983,15743.83,8.7893476,7.9625201,8.7496643,10.539879,10.37033,6.873888,11,9.6642036
35,9,1984,15759.04,8.7932119,7.9644928,8.7471457,10.552599,10.426647,6.9146318,9.3999996,9.6651697
35,9,1985,15844.49,8.8008642,7.9773097,8.7467852,10.579193,10.456482,6.937314,8.8000002,9.670577
35,9,1986,15947.63,8.8123178,7.9828329,8.7484522,10.52995,10.489439,6.9646082,8.5,9.6770658
36,2,1970,50428.352,9.9761381,8.8354168,10.00097,11.568728,11.775036,8.3782988,4.5,10.828309
36,2,1971,53374.91,10.037729,8.8572435,10.063752,11.60792,11.776213,8.3643446,5.4000001,10.885096
36,2,1972,56250.559,10.08876,8.8821936,10.125712,11.64423,11.820616,8.3893595,5.4000001,10.937572
36,2,1973,58090.059,10.112001,8.8981657,10.171016,11.68428,11.87039,8.4132757,4.8000002,10.969749
36,2,1974,59430.512,10.13348,8.9056368,10.199334,11.733571,11.853788,8.4150715,5.0999999,10.992563
36,2,1975,60860.602,10.151267,8.9346952,10.227244,11.779729,11.819144,8.3974628,8.3000002,11.016341
36,2,1976,61871.02,10.166804,8.9561357,10.243201,11.731377,11.850668,8.4146729,7.9000001,11.032807
36,2,1977,62830.91,10.178919,8.9780989,10.259811,11.754104,11.878201,8.426218,7.6999998,11.048203
36,2,1978,62861.359,10.177611,9.0029259,10.255094,11.784573,11.905846,8.4587584,6.9000001,11.048687
36,2,1979,62652.441,10.16729,9.0311356,10.24905,11.822654,11.91459,8.4776411,6.9000001,11.045358
36,2,1980,62617.531,10.150914,9.0660696,10.252257,11.86267,11.887017,8.4665527,7.8000002,11.044801
36,2,1981,62440.578,10.130958,9.1035728,10.2522,11.797847,11.895258,8.4614477,8.3999996,11.04197
36,2,1982,62061.648,10.116728,9.1303663,10.242692,11.82628,11.858513,8.4294758,11,11.035884
36,2,1983,61479.969,10.105455,9.127902,10.232615,11.842749,11.877034,8.4172182,12,11.026466
36,2,1984,61158.43,10.094118,9.1144457,10.235398,11.856899,11.927713,8.4456539,9.1000004,11.021223
36,2,1985,60661.77,10.0842,9.0955963,10.23223,11.886825,11.956387,8.4617443,8,11.013069
36,2,1986,60244.691,10.079742,9.0855417,10.224234,11.887478,11.988302,8.474474,6.8000002,11.006169
37,1,1970,4310.2202,7.7251492,6.3495936,7.2953076,8.6010342,9.192584,5.8409324,5.1999998,8.3687439
37,1,1971,4451.2402,7.7311411,6.3830333,7.3660088,8.6323252,9.1951256,5.8371472,6.8000002,8.400938
37,1,1972,4493.5498,7.7072244,6.3488593,7.4368176,8.6734772,9.2347403,5.8808122,6.5,8.4103985
37,1,1973,4498.1201,7.6867409,6.3345575,7.4703097,8.7175474,9.25875,5.90236,6.1999998,8.4114151
37,1,1974,4490.52,7.6801248,6.3205705,7.4785933,8.7749357,9.1990776,5.9053617,7.3000002,8.4097242
37,1,1975,4463.8301,7.6681638,6.3182111,7.478797,8.8246469,9.1519699,5.8556447,11,8.4037628
37,1,1976,4437.8901,7.6476574,6.3298993,7.4849639,8.7199345,9.2071352,5.9045439,8.1000004,8.397934
37,1,1977,4443.8501,7.6269598,6.378664,7.4965968,8.7461929,9.2421293,5.9446349,8.6000004,8.3992767
37,1,1978,4442.7002,7.6092672,6.4861913,7.4786673,8.7794266,9.2695522,5.9809089,6.5999999,8.3990173
37,1,1979,4430.52,7.5953016,6.5419097,7.4662733,8.8252554,9.2811718,5.9914646,6.5999999,8.3962727
37,1,1980,4411.8101,7.5803986,6.5891328,7.4531274,8.8755579,9.2608433,5.9872055,7.1999998,8.3920403
37,1,1981,4396.2798,7.5647054,6.625989,7.4459548,8.861825,9.2917356,5.9949584,7.5999999,8.3885136
37,1,1982,4342.8501,7.5531187,6.6403594,7.421052,8.898881,9.2678547,5.9674282,10,8.3762865
37,1,1983,4302.3599,7.5383887,6.6460528,7.4108491,8.9230938,9.3076487,5.9821715,8.3000002,8.3669186
37,1,1984,4251.4502,7.5283427,6.6358547,7.3960285,8.946909,9.3935785,6.0316463,5.3000002,8.3550158
37,1,1985,4230.7402,7.5283694,6.6589475,7.3720803,8.9873266,9.4392271,6.061923,4.9000001,8.350132
37,1,1986,4254.3599,7.541163,6.6856489,7.3585124,9.0108938,9.4942408,6.0924406,4,8.3556995
38,5,1970,8250.4297,8.2949314,6.9983177,8.0558271,10.099167,9.9486523,6.7357802,5,9.0180206
38,5,1971,8694.4102,8.3194494,7.0801191,8.1325274,10.18065,9.9816513,6.7599511,5.3000002,9.0704355
38,5,1972,9115.2197,8.3511457,7.2100573,8.1682653,10.214594,10.050009,6.8246999,4.1999998,9.1177006
38,5,1973,9554.0596,8.3776531,7.2963252,8.2242708,10.247955,10.123385,6.8916259,3.7,9.1647215
38,5,1974,10014.14,8.4136553,7.3538117,8.2798977,10.293824,10.132732,6.9234319,4.5,9.2117529
38,5,1975,10637.46,8.4434071,7.401988,8.3788204,10.338568,10.105734,6.890202,8.6999998,9.2721367
38,5,1976,11097.59,8.4612703,7.4181147,8.4560919,10.462899,10.177476,6.9451475,6.9000001,9.3144836
38,5,1977,11500.56,8.4693594,7.4228458,8.5291834,10.478535,10.232468,6.986289,7.1999998,9.3501511
38,5,1978,11653.18,8.4585867,7.4246364,8.5680742,10.505577,10.295091,7.0365882,5.6999998,9.3633347
38,5,1979,11911.5,8.4553452,7.4644527,8.60639,10.540258,10.341388,7.0698743,5,9.3852596
38,5,1980,12263.76,8.4531498,7.4977784,8.6604118,10.576383,10.351469,7.0806999,6.9000001,9.4144039
38,5,1981,12577.08,8.4491796,7.5169716,8.7105951,10.604401,10.39001,7.0870724,8.3999996,9.4396315
38,5,1982,12972.01,8.4411278,7.5666213,8.7649326,10.629636,10.371614,7.058156,11,9.4705496
38,5,1983,13110.97,8.4167538,7.5996566,8.7935009,10.643389,10.431583,7.0808678,10,9.481205
38,5,1984,13172.84,8.4002457,7.6432767,8.8005829,10.652988,10.511513,7.1408491,7.0999999,9.4859123
38,5,1985,13211.81,8.4034872,7.6645064,8.7975292,10.675897,10.53707,7.167192,6.8000002,9.4888668
38,5,1986,13391.24,8.409915,7.6878686,8.8125668,10.784115,10.578496,7.1989312,6.1999998,9.5023565
39,4,1970,4173.1699,8.0176668,5.5562487,6.7801833,9.1272259,8.6765871,5.167069,3.3,8.3364315
39,4,1971,4261.98,8.0330353,5.5933723,6.8159251,9.1522961,8.71029,5.187386,3.7,8.3574896
39,4,1972,4333.46,8.049264,5.565248,6.8467093,9.1787062,8.7766304,5.2464976,3.7,8.3741217
39,4,1973,4407.5298,8.0535851,5.6014543,6.8993802,9.2121038,8.8604994,5.293807,3.3,8.3910694
39,4,1974,4501.8301,8.0694237,5.6093254,6.9408126,9.255125,8.8444805,5.3307848,3.5,8.4122391
39,4,1975,4630.2002,8.0829334,5.6324654,7.0140233,9.2903214,8.8754272,5.3437686,3.7,8.4403553
39,4,1976,4732.9102,8.0885372,5.661953,7.0802622,9.3195047,8.8424597,5.3872437,3.4000001,8.4622955
39,4,1977,4840.8198,8.0989494,5.6586456,7.1412849,9.3109961,8.9107208,5.4231863,3.3,8.4848394
39,4,1978,4895.6299,8.0938044,5.6717758,7.1936631,9.3347006,8.9618788,5.4663711,3,8.4960985
39,4,1979,4998.02,8.0906286,5.7319489,7.2624254,9.3661518,9.0074892,5.4864554,3.5,8.5167971
39,4,1980,5067.5,8.0848618,5.7916408,7.3098679,9.3996782,8.9671221,5.4722705,4.9000001,8.5306025
39,4,1981,5125.4502,8.0798006,5.8551292,7.3446093,9.3852482,8.9883213,5.4638319,5.0999999,8.5419741
39,4,1982,5178.5601,8.0779066,5.921525,7.3671403,9.3957281,8.9663563,5.4389486,5.5,8.5522823
39,4,1983,5162.2402,8.0712471,5.976706,7.3569245,9.3923893,8.9437675,5.4608612,5.4000001,8.5491257
39,4,1984,5146.6099,8.0707026,6.0068703,7.3402128,9.3911657,9.0118895,5.5093884,4.3000002,8.5460939
39,4,1985,5148.1802,8.0744619,6.0466862,7.3225565,9.4099646,9.0381279,5.5190582,5.0999999,8.5463982
39,4,1986,5281.2202,8.0805874,6.2613964,7.3304968,9.3330135,9.0779514,5.5290322,4.6999998,8.5719128
40,6,1970,20949.51,9.135643,7.9329257,9.0917482,10.55628,10.456482,7.1911283,4.8000002,9.9498701
40,6,1971,21687.41,9.1597672,7.9620185,9.1389198,10.60595,10.512465,7.2128844,5,9.9844875
40,6,1972,22448.25,9.1757689,8.0341187,9.1802559,10.64502,10.606659,7.279388,3.5999999,10.018968
40,6,1973,22886.75,9.1844187,8.0447321,9.2128677,10.680321,10.678767,7.3337417,3,10.038314
40,6,1974,23184.461,9.1963558,8.0557928,9.2273293,10.732844,10.670164,7.3512864,3.9000001,10.051237
40,6,1975,23972.49,9.2084484,8.1381092,9.2656755,10.78022,10.647756,7.3170133,8.3000002,10.084662
40,6,1976,24632.07,9.2196169,8.1922159,9.298914,10.841084,10.721261,7.3622646,6,10.111805
40,6,1977,25153.789,9.236207,8.2238655,9.3203478,10.862492,10.777726,7.4073782,6.3000002,10.132764
40,6,1978,25444.07,9.2443762,8.2522011,9.3291702,10.893265,10.851858,7.4599147,5.8000002,10.144238
40,6,1979,25820.641,9.2507515,8.2931843,9.3423948,10.931393,10.873489,7.4828506,5.8000002,10.15893
40,6,1980,26011.9,9.2561016,8.3079205,9.3490391,10.971769,10.855338,7.4654264,7.3000002,10.166309
40,6,1981,26321.051,9.2605267,8.3420963,9.3595791,10.979823,10.874342,7.4704518,9.1000004,10.178124
40,6,1982,26467.141,9.2619514,8.3762493,9.3583107,11.006166,10.858364,7.4401464,12,10.18366
40,6,1983,26394.65,9.2600508,8.4066105,9.3421059,11.021249,10.90075,7.4494982,12,10.180917
40,6,1984,26261.07,9.261363,8.4202442,9.3236322,11.035405,10.982067,7.5021863,8.6000004,10.175843
40,6,1985,26236.061,9.2723017,8.4178877,9.3119516,11.064845,11.024138,7.5325165,8,10.174891
40,6,1986,26281.461,9.2821817,8.4192762,9.3059235,11.083146,11.068574,7.5651717,8,10.17662
41,7,1970,53639.879,10.163615,9.0303411,9.8702021,12.272218,11.988675,8.1955824,4.4000001,10.890048
41,7,1971,55700.449,10.19665,9.0698204,9.9133482,12.304631,12.008158,8.2116184,4.9000001,10.927744
41,7,1972,57213.27,10.224072,9.0920229,9.941288,12.323562,12.057341,8.2647238,4.5,10.954541
41,7,1973,59134.012,10.254656,9.1019602,9.9872131,12.344553,12.11979,8.3288612,3.9000001,10.987561
41,7,1974,60974.121,10.264066,9.1169367,10.051161,12.379103,12.14992,8.3802729,4.3000002,11.018205
41,7,1975,62734.609,10.273813,9.1496038,10.100689,12.412752,12.175201,8.403554,5.5999999,11.046669
41,7,1976,64422.93,10.285494,9.1955185,10.137199,12.509248,12.233406,8.4518433,5.6999998,11.073225
41,7,1977,65863.922,10.289636,9.2330084,10.173842,12.523692,12.295607,8.4983768,5.3000002,11.095346
41,7,1978,67133.781,10.291713,9.2666464,10.206082,12.556527,12.355866,8.5700893,4.8000002,11.114443
41,7,1979,69034.039,10.303973,9.3158932,10.242449,12.596379,12.39016,8.6308432,4.1999998,11.142355
41,7,1980,71409.313,10.319188,9.3920574,10.278766,12.639565,12.406394,8.6744022,5.1999998,11.176184
41,7,1981,74168.047,10.339584,9.4433861,10.329098,12.719398,12.447806,8.7290735,5.3000002,11.214088
41,7,1982,76260.438,10.359984,9.475069,10.362778,12.764089,12.447087,8.7424784,6.9000001,11.24191
41,7,1983,78159.023,10.384357,9.5079508,10.384153,12.79127,12.457785,8.7312717,8,11.2665
41,7,1984,80067.977,10.400624,9.5306349,10.416686,12.8058,12.519733,8.7783871,5.9000001,11.290631
41,7,1985,82196.094,10.41135,9.5540104,10.459102,12.835592,12.554572,8.8043404,7,11.316863
41,7,1986,84303.172,10.417857,9.5959358,10.495338,12.799979,12.529289,8.7893858,8.8999996,11.342175
42,8,1970,6494.1602,8.0448093,6.4806581,7.9099264,9.3283567,9.2826614,5.8777356,6.0999999,8.7786589
42,8,1971,6666.0298,8.0960197,6.4605613,7.9176202,9.3605804,9.3274117,5.9116092,6.4000001,8.80478
42,8,1972,6773.3198,8.1260538,6.4401808,7.9249263,9.3911295,9.3995552,5.9738097,6.0999999,8.8207464
42,8,1973,6928.7402,8.1599035,6.3960624,7.9485264,9.4329634,9.4610987,6.0277963,5.6999998,8.8434334
42,8,1974,7072.5298,8.1840591,6.3850427,7.9711685,9.4787846,9.4930353,6.0732751,5.9000001,8.8639736
42,8,1975,7239.52,8.1959705,6.3968296,8.0107841,9.5190716,9.5091105,6.0874562,6.5,8.88731
42,8,1976,7373.6299,8.1955957,6.4075894,8.0526972,9.6859989,9.5690632,6.1372948,5.6999998,8.9056654
42,8,1977,7547.71,8.2079659,6.4104214,8.0923891,9.7162066,9.6371756,6.1917486,5.3000002,8.9289999
42,8,1978,7716.9199,8.2191458,6.4490952,8.1236944,9.7493286,9.7178202,6.2641602,3.8,8.9511709
42,8,1979,7893.1401,8.2218447,6.5103774,8.16043,9.7911463,9.7579412,6.3070049,4.3000002,8.9737492
42,8,1980,8057.4502,8.2253342,6.5600119,8.1933479,9.8366537,9.7778673,6.3113718,6.3000002,8.9943523
42,8,1981,8334.4102,8.2430382,6.5835338,8.24545,9.8608875,9.8032808,6.3243589,6.6999998,9.0281477
42,8,1982,8606.0898,8.2537174,6.5899162,8.3031311,9.8933554,9.7921085,6.3295426,7.8000002,9.0602255
42,8,1983,8908.4502,8.2602882,6.5949607,8.3686562,9.9100943,9.8293028,6.3401828,9.1999998,9.0947552
42,8,1984,9453.6299,8.2753105,6.6151543,8.4725246,9.9203272,9.9122982,6.3989277,6.5,9.1541538
42,8,1985,10311.4,8.2976007,6.6942897,8.6105728,9.9451466,9.9484606,6.4366312,5.9000001,9.2410049
42,8,1986,11392,8.3308687,6.7654886,8.7600746,10.032641,9.9614258,6.4522066,6,9.3406668
43,1,1970,2627.1201,7.5105071,5.5663962,6.2887688,8.3071413,8.37885,4.9965363,4.9000001,7.8736434
43,1,1971,2756.1899,7.5397344,5.547051,6.427103,8.3547449,8.3979588,4.9978876,6.8000002,7.9216046
43,1,1972,2894.5801,7.5708141,5.5784836,6.5355172,8.3900099,8.4362001,5.0343518,6.5,7.9705954
43,1,1973,2967.25,7.5833697,5.6087022,6.5919752,8.4289303,8.4765797,5.0832658,5.5999999,7.9953909
43,1,1974,3025.1499,7.6033692,5.6237645,6.6110592,8.4777203,8.4450521,5.0925226,6.9000001,8.0147161
43,1,1975,3083.0701,7.608047,5.6223555,6.6748013,8.5207548,8.4180355,5.0882134,9.3999996,8.0336809
43,1,1976,3075.6101,7.6054173,5.591248,6.6827226,8.4743147,8.4680033,5.1263423,8.6999998,8.0312586
43,1,1977,3055.26,7.5999422,5.5712409,6.6775994,8.4776077,8.4996405,5.1840281,7,8.0246201
43,1,1978,3019.4199,7.5956941,5.5441222,6.6516752,8.5023232,8.5872784,5.2501769,5.9000001,8.0128202
43,1,1979,3020.0601,7.5849562,5.5653248,6.6726403,8.5381441,8.6249704,5.2877617,5.0999999,8.013032
43,1,1980,3032.3601,7.5711699,5.5950089,6.7115822,8.5769911,8.6365747,5.2988172,6.4000001,8.0170965
43,1,1981,3016.79,7.5562606,5.635325,6.7141218,8.6151819,8.6784611,5.3195896,5.6999998,8.0119486
43,1,1982,2983.1899,7.5366359,5.6611185,6.7095604,8.6431494,8.6777802,5.3127131,6.9000001,8.0007486
43,1,1983,2950.98,7.5269222,5.676754,6.6865973,8.658123,8.742095,5.3298159,6.9000001,7.9898925
43,1,1984,2927.8501,7.5215507,5.7186384,6.6540623,8.6712351,8.8052254,5.370173,5.1999998,7.9820237
43,1,1985,2925.3899,7.5168085,5.7787662,6.6377034,8.6998129,8.8737478,5.4147663,4.8000002,7.9811831
43,1,1986,2936.4399,7.5121589,5.8156519,6.6474032,8.8449688,8.9339275,5.4570289,4.6999998,7.9849534
44,5,1970,20732.561,9.3293858,7.8924932,8.8233891,10.454692,10.784545,7.3257418,3.4000001,9.9394608
44,5,1971,21582.279,9.3595018,7.9071841,8.8897152,10.513133,10.820758,7.3570457,3.5999999,9.9796276
44,5,1972,22348.279,9.3857956,7.9332123,8.9414177,10.551725,10.876669,7.4116769,3.5999999,10.014504
44,5,1973,22927,9.4069471,7.9562244,8.9747534,10.596437,10.946622,7.4693122,3.5999999,10.040071
44,5,1974,23570.721,9.440011,7.9735928,8.9978399,10.649119,10.958513,7.4979281,4,10.06776
44,5,1975,24524.641,9.4754057,8.0203991,9.0415783,10.695302,10.955881,7.4836378,6.4000001,10.107433
44,5,1976,25440.391,9.5028334,8.1037941,9.075181,10.788818,11.004131,7.5219135,5.9000001,10.144094
44,5,1977,26020.051,9.5224915,8.1764984,9.0825138,10.807765,11.053284,7.5654826,5.3000002,10.166623
44,5,1978,26621.801,9.5456009,8.2393351,9.0883694,10.839412,11.10413,7.6175137,5.4000001,10.189486
44,5,1979,27058.08,9.5578899,8.2862749,9.0975208,10.88006,11.12907,7.6568103,4.6999998,10.205741
44,5,1980,27606.76,9.5698957,8.3457146,9.1124792,10.923491,11.13877,7.6765661,5,10.225816
44,5,1981,27993.189,9.5748596,8.3903732,9.125927,10.953678,11.166356,7.6782336,6.0999999,10.239717
44,5,1982,28206.711,9.5757151,8.4371948,9.1248455,10.982245,11.161593,7.6715474,7.6999998,10.247315
44,5,1983,28109.5,9.5677614,8.4642859,9.112812,10.998332,11.216674,7.6993442,6.0999999,10.243863
44,5,1984,28031.461,9.5656271,8.4646082,9.1073885,11.014627,11.281359,7.7550387,5,10.241083
44,5,1985,27922.619,9.5644207,8.4638433,9.0975838,11.046287,11.328318,7.8057599,5.5999999,10.237192
44,5,1986,28000.68,9.5647869,8.4736443,9.1005068,11.175434,11.387033,7.8468637,5,10.239985
45,9,1970,25751.49,9.0661383,8.1422377,9.5220633,10.529598,10.577044,6.9841604,9.1000004,10.156248
45,9,1971,26775.461,9.1074686,8.16467,9.5637016,10.577929,10.570445,6.9702606,10,10.195241
